index_id,asof_date,symbol,source_symbol,source_order,company_name,sector,listing_exchange,source_url,source_revision_timestamp,source_note
sp500,2018-01-02,PPG,PPG,377,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PPL,PPL,378,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PRGO,PRGO,379,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PRU,PRU,380,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PSA,PSA,381,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PSX,PSX,382,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PVH,PVH,383,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PWR,PWR,384,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PX,PX,385,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PXD,PXD,386,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,PYPL,PYPL,387,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,QCOM,QCOM,388,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,QRVO,QRVO,389,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RCL,RCL,390,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RE,RE,391,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,REG,REG,392,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,REGN,REGN,393,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RF,RF,394,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RHI,RHI,395,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RHT,RHT,396,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RJF,RJF,397,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RL,RL,398,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RMD,RMD,399,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ROK,ROK,400,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ROP,ROP,401,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ROST,ROST,402,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RRC,RRC,403,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RSG,RSG,404,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,RTN,RTN,405,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SBAC,SBAC,406,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SBUX,SBUX,407,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SCG,SCG,408,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SCHW,SCHW,409,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SEE,SEE,410,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SHW,SHW,411,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SIG,SIG,412,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SJM,SJM,413,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SLB,SLB,414,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SLG,SLG,415,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SNA,SNA,416,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SNI,SNI,417,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SNPS,SNPS,418,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SO,SO,419,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SPG,SPG,420,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SPGI,SPGI,421,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SRCL,SRCL,422,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SRE,SRE,423,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,STI,STI,424,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,STT,STT,425,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,STX,STX,426,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,STZ,STZ,427,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SWK,SWK,428,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SWKS,SWKS,429,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SYF,SYF,430,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SYK,SYK,431,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SYMC,SYMC,432,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,SYY,SYY,433,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,T,T,434,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TAP,TAP,435,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TDG,TDG,436,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TEL,TEL,437,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TGT,TGT,438,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TIF,TIF,439,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TJX,TJX,440,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TMK,TMK,441,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TMO,TMO,442,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TPR,TPR,443,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TRIP,TRIP,444,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TROW,TROW,445,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TRV,TRV,446,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TSCO,TSCO,447,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TSN,TSN,448,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TSS,TSS,449,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TWX,TWX,450,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TXN,TXN,451,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,TXT,TXT,452,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UA,UA,453,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UAA,UAA,454,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UAL,UAL,455,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UDR,UDR,456,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UHS,UHS,457,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ULTA,ULTA,458,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UNH,UNH,459,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UNM,UNM,460,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UNP,UNP,461,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UPS,UPS,462,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,URI,URI,463,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,USB,USB,464,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,UTX,UTX,465,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,V,V,466,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VAR,VAR,467,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VFC,VFC,468,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VIAB,VIAB,469,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VLO,VLO,470,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VMC,VMC,471,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VNO,VNO,472,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VRSK,VRSK,473,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VRSN,VRSN,474,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VRTX,VRTX,475,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VTR,VTR,476,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,VZ,VZ,477,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WAT,WAT,478,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WBA,WBA,479,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WDC,WDC,480,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WEC,WEC,481,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WFC,WFC,483,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WHR,WHR,484,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WLTW,WLTW,485,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WM,WM,486,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WMB,WMB,487,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WMT,WMT,488,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WRK,WRK,489,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WU,WU,490,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WY,WY,491,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,WYN,WYN,508,Wyndham Worldwide,,,SP500/changes.json,,Point-in-time correction added from local SP500/changes.json audit. 2018-05-31 ABMD replaced WYN; therefore WYN should still be in the 2018-01-02 roster.
sp500,2018-01-02,WYN,WYND,492,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership. Historical TAQ symbol correction for 2018-01-02: WYND -> WYN."
sp500,2018-01-02,WYNN,WYNN,493,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XEC,XEC,494,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XEL,XEL,495,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XL,XL,496,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XLNX,XLNX,497,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XOM,XOM,498,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XRAY,XRAY,499,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XRX,XRX,500,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,XYL,XYL,501,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,YUM,YUM,502,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ZBH,ZBH,503,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ZION,ZION,504,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ZTS,ZTS,505,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
